ID,Song,Artist,Lyrics
CR027,Crutch Of Society,Crass,"Don't want to bury my head in the crutch of society, Perverted parent that takes my energy, Sucking me dry with your morals, your threats, Christ, your queen, your politics. Fucking hypersensitive, super realist humanity, I'm one of your super hybrid community. Commutes the arsehole of economy. Watch out, watch out, it's all about, Reversion's setting in, and I can see you, Staring at me with your seizured brain, Trying to put me down the drain again. Well you're too smart, right from the start, I learned it well that the truth will tell, And you're done for, it's what the son's for, It's what the gun's for, it's what I've come for, You better run bore, you better run bore You better run bore, you better run bore You better run bore, you better run bore You better run bore, you better run bore"
CR028,Heard Too Much About,Crass,"Heard too much about. Heard too much about. Heard too much about. Heard too much about. I've heard too much about the people in the ghetto, Heard too much about the working class motto. People in the ghetto. How you don't know life if you ain't seen the street, Racialist poor against the racialist elite. Heard too much about. A million people in factory and office, Aware there's something missing, but living with their losses. Working class motto. There's no fight to get where they'd rather be, Only the accepting of dependency. Wait in the shop, for what you ain't got, Lying on the beaches for the social elite. Working 9 to 4, revolved around more, Fear, guilt, abuse, love and moral truth. War in your bedroom, bodies in your fridge, Domestic violence, the tomb you dig. Heard too much about. Rules for survival, rules that they wrote, Thinking it's your freedom when it's rammed down your throat. On the boundary, choose your family, Choose what school, no choice at all. Choose what church, it allow you to hurt, Choosing your power, is choosing your hour"
CR029,Chairman Of The Bored,Crass,"Tiring moments, fucked up minds, Empty faces, eyes that are blind. Flick through the papers, car crash death, Vacant pages offer no breath. Of hope, future, possibility, To those fucked up mindless people who haven't got the eyes to see, That the pages of The Guardian or the pages of The Sun, Are just a load of fucking lies, are just a fucking con. Why do they feed us rubbish? Why do they feed us shit? Is this really what they think we want? Scrapings from the pit? Why don't they give us something which isn't just their lies, Their own particular angle from their own unseeing eyes? I'm the chairman of the bored, and I'm asking for some truth, truth, truth, truth. I'm the chairman of the bored, and I'm looking for some proof, proof, proof, proof, That there's something more than their fucked up game, That their mindless lives and mine aren't the same. I'm looking for something that I can call my own, Which ain't a Ford Cortina or a mortgage on a home. I'm the chairman of the bored, and I'm looking for some truth, truth, truth, truth. I'm the chairman of the bored, and I'm asking for some proof."
CR030,Tired,Crass,"What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? I'm tired of adrenalin soaked fools, Tired of idiots playing with the rules, Know it's not a thing that a man would do, But you get the same rush by jumping a bus queue. Tired of bully boys looking for a fight, I'm not a hard nut, so stuff it, right? They really got you in a down trodden state, Hopelessly, endlessly, heavily, totally straight. What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? I'm tired of playing with vice, Tired of hash heads trying to be nice. Do you feel insulted when they pull out the dope? Synthetic togetherness, token for a toke. Do you get a buzz when you reminisce? ""Too much man, it was better than this,"" I don't want a relativity talk, If that's the bus ride, I'd think I'd rather walk. What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? I don't want it, you can take it back, I don't want to face another attack, Shits all running round looking for a crack, Want another corpse to put on the stack? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? What do you want? WHAT DO YOU WANT? WHAT DO YOU WANT?"
CR031,Walls,Crass,"...Desire, desire, desire, desire, Desire, desire, desire, desire, Desire, desire, desire, desire, Describe, desire, defile, deny. Defile, desire, deny, desire. Describe, describe, describe, describe. No air to breathe inside your walls, Left to dream inside your walls. Left us in a wilderness, Well I can make my paradise. Without your walls I am alive, No body I, in rank and file. Girl and boy and man and wife, Flesh your measure with a smile. Have and hold and hold and have, Have and hold and hold and have. Desire, deny, deny, desire, Have a child to justify. Images that you apply, I won't bow my head in shame. I won't play the game the same, Without your walls I am alive. Without your walls we all survive, Without your walls no guilt to bear. Without your love, our love to share, Without your walls I am alive. Without your walls I am alive. Without your walls I am alive. Without your walls I am alive..."
CR032,Upright Citizen,Crass,"You have this life, what for? Tell me. Spend it on shit, your ignorance appals me. You serve me your morals, changed for a fiver, Upright citizen, Penthouse subscriber. You won't print the word, but you'll beat up the wife, In your ignorant, arrogant, terminal life. You have this life, you deprive me of mine, With your twisted, imbalanced idea of sin. That revolves around money; how much are you bought for? A tenner, a fiver, is that what you're caught for? I'm sick of your pride, you think you can rule me, With crappy judgement from your respectable majority. Majority of what? You self oppressed idiot, I'm not going to carry you, I'm no compatriot. How many times do I excuse and forgive The damage inflicted by the way that you live? I hold my vision against your oppression, Your final defence, your only possession. I'll show you the blood, but you'll still point the gun, If the money's enough, or can you show you're a man? To your submissive wife, desperate whore, Home loving, mothering, stifling bore. You have this life, you twist and abuse it, Morals and money and media controls it. Can't you see the dead children, blood in the street? Every fist that you raise is a corpse at your feet. Every time you are bought, I don't care the amount, You are the rapist, dealing in death count. And you do this with mercenary morals, you shit, Oh, you've been told about dignity down in the pit. Respectable working man, honourable wife? A waste of energy and an insult to life."
CR033,The Gasman Cometh,Crass,"The train now standing on platform four, What will you do when the gas taps turn? Where will you be when the bodies burn? Will you just watch as the cattle trucks roll by? Pretend it isn't happening? Turn a blind eye? See the army convoys quietly passing by? Heard the helicopters in your little bit of sky? Have you seen the squad cars packed with boys in blue? Have you ever wondered what they're there to do? Pictures in the paper of soldiers in the street, Pictures in the history books of rotting human meat. Auschwitz's now a tourist spot for the goggle eyed to pry, Still in working order just for you and I. Photos of the victims, of gas, of gun, of bomb, Inheritance of violence in the bookshelves of your home. Don't wait for it to come to you, cos come it surely will, The guardians of the state are trained to search, destroy and kill. There's people sitting at this moment, fingers on the trigger, There's loyalty and royalty to make their violence figure. Allegiance to the flag, they say, as they lock the prison door, Allegiance to normality, that's what lobotomies are for. God, queen and country, they say we've got the choice, Free speech for all if you've got no voice. Propaganda on the airwaves, here's the way to live, Not for you and me the alternative. The look for peace in Ireland with a thousand squaddy boys, Torture in their mental homes is another of their ploys. They'll keep us all in line, by christ, they'll keep us on our toes, But if we stand against their power, we'll see how violence grows. Read it in the paper about rebellious youth, But it's them that are so violent, it's them that hide the truth. Stay in line, or pay the cost, Do you think they care when another life's lost? Auschwitz's now a tourist spot for the goggle eyed to pry, Still in working order just for you and I. To ashes at Auschwitz it's just a small leap, From coshes at Southall, life is cheap. Don't think that they won't do it, cos they already do, But this time 'round the pawns are me and you."
CR034,Demoncrats,Crass,"I am not he, nor master, nor lord, No crown to wear, no cross to bear in stations. I am not he, nor shall be, warlord of nations. These heroes have run before me, Now dead upon the flesh piles, see? Waiting for their promised resurrection, there is none. Nothing but the marker, crown or cross, in stone upon these graves Promise of the ribbon was all it took, Where only the strap would leave it's mark upon these slaves. What flag to thrust into this flesh Rag, bandage, mop in their flowing death. Taken aside, they were pointed a way, for god, queen and country, Now in silence they lie. They ran beside these masters, children of sorrow, As slaves to that trilogy they had no future. They believed in democracy, freedom of speech, Yet dead on the flesh piles I hear no breath, I hear no hope, no whisper of faith From those who have died for some others' privilege. Out from your palaces, princes and queens, Out from your churches, you clergy, you christs, I'll neither live nor die for your dreams. I'll make no subscription to your paradise. I'll make no subscription to your paradise. I'll make no subscription to your paradise. I'll MAKE NO SUBSCRIPTION TO YOUR PARADISE..."
CR035,Contaminational Power,Crass,"Cause a disturbance, don't let this slide by, Do you want to end up a McDonalds french fry? Atomic power, atomic power, Death shower, maggies power. The dust is settling, ticking in your brain, Ain't imagination gonna blow you away. Who cares a fuck as it's work for the people? Compromised labour you build your death with. Cheaper goodies, more time with the family, Don't be fooled with their gestures of equality. The only thing that's equal is your own rotting corpse, Staring at each other to see who'll make it first. Cause a disturbance, don't let this slide by, Do you want to end up a McDonalds french fry? Atomic power, atomic power, Death shower, maggies power. She holds it over you, you won't hear a thing, No great contender to help the people win. Another white paper gets waved in the air, A victory for the modern world, but you won't be there. Are you gonna let it shower over you? The new great energy that sucks off yours, Giving all you wanted as it settles in your pores, Make it known just this once that people ain't toys. Cause a disturbance, cause a fucking noise, Atomic power is just another of their ploys, To build their firepower and defend the nation, They expose us to contamination. Contamination, contamination, contamination, Contamination, contamination, contamination, Contains the nation, that old sensation Contamination, contamination, Contamination, contamination, Cause a disturbance, cause a fucking noise, Atomic power is just another of their ploys. TO BLOW YOU RIGHT AWAY."
CR036,Time Out,Crass,"They're using skateboards as spastic chairs For the legless fuckers who fought your affairs, They're moulding babies' dummies with a permanent smile Keep the bleeders early in rank and file. They're giving you a chance to be a plastic wrap, Around the doggies' meat can full of fucking crap. They're making little dollies, they tell you ""it's a boy,"" Baby brother tender love to bring you lots of joy. They're making plastic families, all neighbourly folk, So she can dress and wash them, what a fucking joke. Teaching Little Johnny to shoot a gun, ""A terrific way"", say father, ""to get to know your son."" Spare parts, body parts, I'm somebody. Ever seen the legs and arms of some poor squaddy? Signs in the food stores, advertising meat, Beef blade, chuck roast, last you all the week. They're telling you you like it, you're saying that you do, They don't have to force it and tell you how to chew. You swallow it whole, without a fucking squeak, Sitting there quietly up they creep. You think you're fucking different, you think it's you and them, If they asked you a question, you'd ask them when. You think you're hard done by, but you just want the same, Chicken thighs, human thighs, it's all the same old game. Well, you made the choice, money, sex and crime, Tight little egos asking for the time. Well I ain't got it, you can sit in your pit, Middle class, working class, it's all a load of shit. Middle class, working class, it's all a load of shit. Middle class, working class, all a load of shit."
CR037,"I Ain't Thick, It's Just A Trick",Crass,"Oh yeah? Well I've got it all up here, see? Oh yeah? Oh yeah? When they think they've got it all out there, see? They can fuck off, cos they ain't got me, they can't buy my dignity, Oh yeah? Oh yeah? Let me tell you, I've got it all up here? Tried to get me with a T.V. show, But I wouldn't have none of it, no, no, no. Standards and values on a black and white screen, Sarah Farah Fawcett acting mean. She's got the lot, that's what they want you to think, Read between the lines, you'll see the missing link. She's just a fucking puppet in their indoctrination plan, ""Be like me girls and become a real man,"" Live to the full, always act flash, Don't use your brains when your body makes the splash. Oh yeah? Oh yeah? Well I've got it all up here, see? Oh yeah? Oh yeah? When they think they've got it all out there, see? They can fuck off, cos they ain't got me, they can't buy my dignity, Oh yeah? Oh yeah? Let me tell you, I've got it all up here? Tried to get me in the supermarket store, Bought what I wanted, they they said ""buy more."" Mountains of crap that nobody really needs, Gaily coloured wrappers to suit assorted greeds. They've got the lot, that's what they want you to think, Read between the lines, you'll see the missing link. Buy this product, pay for the crap, Quarter for the product, three quarters for the wrap. Be a happy family, like the people on the pack, Pay up to the profit, and you'll never look back. Oh yeah? Oh yeah? Well I've got it all up here, see? Oh yeah? Oh yeah? When they think they've got it all out there, see? They can fuck off, cos they ain't got me, they can't buy my dignity, Oh yeah? Oh yeah? Let me tell you, I've got it all up here? Tried to get me with their learning and their books, Deep understanding and intelligent looks, All of the time, they never saw me, They were just looking for what they wanted to see. They've got the lot, that's what they want you to think, Read between the lines, you'll see the missing link. Books are easy backs for what they want to do to you, Bind you up in slavery for the privileged few, They'll prove their lies with history, say ""that's the way it always was, Accept the shit and slavery, be one of us."" Oh yeah? Oh yeah? Well I've got it all up here, see? Oh yeah? Oh yeah? When they think they've got it all out there, see? They can fuck off, cos they ain't got me, they can't buy my dignity, Oh yeah? Oh yeah? Let me tell you, I've got it all up here? Tried to get me with religion and with christ, Said I'd get to heaven if I acted real nice, But they were just preparing a crucifix for me, A life of guilt, of sin, of pain, of holy misery. They've got the lot, that's what they want you to think, Read between the lines, you'll see the missing link. The bible's just a blue print for their morality scene, Just another load of shit on how it's never been. They stand there in the pulpit, doling out their lies, Offering forgiveness, then they talk of eyes for eyes. Oh yeah? Oh yeah? Well I've got it all up here, see? Oh yeah? Oh yeah? When they think they've got it all out there, see? They can fuck off, cos they ain't got me, they can't buy my dignity, Oh yeah? Oh yeah? Let me tell you, I've got it all up here? Tried to get me, but I won't be got, Say I'm a misfit but I say I'm not, I never set out to profit from another, Those smarmy bastards would steal from their mother. They've got the lot, that's what they want you to think, Read between the lines, you'll see the missing link. They plundered and slaughtered in the name of truth, Acceptance of normality is what they want from you as proof, They think they've got the answers, but there's something that they miss, Their cup which overfloweth, is JUST FULL UP OF PISS. Oh yeah? Oh yeah? Well I've got it all up here, see? Oh yeah? Oh yeah? When they think they've got it all out there, see? They can fuck off, cos they ain't got me, they can't buy my dignity, Oh yeah? Oh yeah? Let me tell you, I've got it all up here, see?"
CR038,Prime Sinister,Crass,"Cor blimey, it's the smelliest arse With fat lips, and a face that's a farce Living testament, a flap that's around Becomes our leader should resemble a clown You think the people deserve better than that An example that is healthy, not fat I can not take this lady seriously, where's she at? And it comes we all stand still just because - she shat."
CR039,Bata Motel,Crass,"""Little girls, of about six or seven, were asked what do they like to do. And then sometime later the same question asked in a slightly different form; they were asked what do little girls like to do."" I've got 54321, I've got a red pair of high-heels on, Tumble me over, it doesn't take much, Tumble me over, tumble me, push. In my red high-heels I've no control, The rituals of repression are so old, You can do what you like, there'll be no reprisal, I'm yours, yes I'm yours, it's my means of survival. I've got 54321, Come on my love, I know you're strong, Push me hard, make me stagger, The pain in my back just doesn't matter. You force-hold me above the ground, I can't get away, my feet are bound, So I'm bound to say, That I'm bound to stay. Well today I look so good, Just like I know I should, My breasts to tempt inside my bra, My face is painted like a movie star, I've studied my flaws in your reflection And put them to rights with savage correction, I've turned my statuesque perfection And shone it over in your direction. So come on darling, make me yours, Trip me over, show me the floor, Tease me, tease me, make me stay, In my red high-heels I can't get away. I'm trussed and bound like an oven ready bird But I bleed without dying and won't say a word. Slice my flesh and I'll ride the scar, Put me into gear like your lady car, Drive me fast and crash me crazy, I'll rise from the wreckage as fresh as a daisy. These wounds leave furrows as they heal, I've travelled them, they're red and real, I know them well, they're part of me, My birth, my sex, my history, They grew with me, my closest friend, My pain's my own, my pain's my end. Clip my wings so you know where I am. I can't get lost while you're my man. Tame me so I know your call, I've stabbed my heels so I am tall, I've bound my twisted falling fall, Beautiful mute against the wall, Beautifully mutilated as I fall. Use me don't lose me. I've got 54321, I've got a red pair of high-heels on. Strap my ankles, break my heels, Make me kneel, make me feel. Turn, turn, turn, like a clockwork doll, Put in your key and give me a whirl. Tease me, tease me, the reason to play, In my red high-heels I can't get away. I'll be your bonsai, your beautiful bonsai, Your black-eye bonsai, erotically rotting. Will my tiny feet fit your desire? Warped and tied I walk on fire. Burn me out, twist my wrists, I promise not to shout, beat me with your fists. Squeeze me, squeeze me, make me feel, In my red high-heels I'm an easy kill. Tease me, tease me, make me see, You're the only one, I need to be me. Thank you, will you take me? Thank you, will you make me? Thank you, will you break me? Use me don't lose me, Taste me, don't waste me. Use, lose, taste, waste."
CR040,Systematic Death,Crass,"System, system, system. Death in life. System, system, system. The surgeons knife. System, system, system. Hacking at the cord. System, system, system. A child is born. Poor little fucker, poor little kid, Never asked for life, no she never did. Poor little baby, poor little mite, Crying out for food as her parents fight. Crying out for food as her parents fight. System, system, system. Send him to school. System, system, system. Force him to crawl. System, system, system. Teach him how to cheat. System, system, system. Kick him off his feet. Poor little schoolboy, poor little lad, They'll pat him if he's good and they'll beat him if he's bad. Poor little kiddy, poor little chap, They'll force feed his mind with their useless crap. They'll force feed his mind with their useless crap. System, system, system. They'll teach her how to cook. System, system, system. Teach her how to look. System, system, system. They'll teach her all the tricks, System, system, system. Create another victim for their greasy pricks. Poor little girly, poor little wench, Another little object to prod and pinch. Poor little sweety, poor little filly, They'll fuck her mind so they can fuck her silly. They'll fuck her mind so they can fuck her silly. System, system, system. He's grown to be a man. System, system, system. Taught to fit the plan. System, system, system. Forty years of jobs. System, system, system. Pushing little buttons, pulling little knobs. Poor fucking worker, poor little serf, Working like a mule for half of what he's worth. Poor fucking grafter, poor little gent, Working for the cash that he's already spent. Working for the cash that he's already spent. He's selling his life, She's his loyal wife, Timid as a mouse, She's got her little house, He's got his little car, And they share the cocktail bar She likes to cook his meals, You know, something that appeals. Sometimes he works til late So his supper has to wait, But she doesn't really mind Cos he's getting overtime. He likes to put a bit away Just for that rainy day, Cos every little counts As the cost of living mounts. They do the pools each week Hoping for that lucky break. Then they'd take a trip abroad, Do all the things they can't afford. She'd really like to have a fur, He's like a bigger car. They could buy a bungalow, With a Georgian door for show. He might think of leaving work, But no, he wouldn't like a shirk. He'd much prefer to stay And get his honest days pay. He's got a life of work ahead, There's no rest for the dead. She's tried to make it nice, He's said thank you once or twice. System, system, system. Deprived of any hope. System, system, system. Taught they couldn't cope. System, system, system. Slaves right from the start. System, system, system. Til death do them part. Poor little fuckers, what a sorry pair, Had their lives stolen, but they didn't really care. Poor little darlings, just your ordinary folks, Victims of the system and it's cruel jokes. Victims of the system and it's cruel jokes. The couple views the wreckage And dreams of home sweet home, They'd almost paid the mortgage, Then the system dropped its bomb."
CR041,Poison In A Pretty Pill,Crass,"Your tactile eyes is running over glossy paper, Printed on with tactile lies of glaze and gause. They say, ""Forget yourself, adorn with this disguise"", This womanhood of smooth and tampered whores. Let me warn you of their cold sensitivity, They'll have you gathered in a trap of glass. Is your reflection all that you will recognise? That cruel lie will stare you in the face. Wrapped up in haze and flow of bridal gown, They tell your lover he must hold a gun. You're the pornographic reassurance he's a man, They deal with flesh, incarcerate with rags, Red lips, shimmer-silk and body-bags, Hairless legs against the blistered napalms burn. I want to rape the substance of your downy hair, In that mist a gutted child fights for air. Against the fragile, mashed and sweaty wound Your facile beauty has an outrageous sound, Like a glamour billboard on a battlefield. At least the blood-red poppy was of nature will, That flower perfecting by the barbed wire fence Must be insulted by your scented poor pretence Just as I, who finds it hard to touch you now, You traumatise my love with needle doubts, I want so gently to remove your mask. It's hard enough to find water here In this barrenness of dishonesty and fear Without you accepting poison in a pretty pill. Your bondages of silky robes and lace Are the bandages on a bullet punctured corpses, The layers of precious imitation worn Are the layers of history to suffocate the unborn. Poison, poison, poison, poison Poison, poison, poison, poison Poison in a pretty pill. Poison in a pretty pill. Poison in a pretty pill, etc..."
CR042,What The Fuck?,Crass,"What now? Now you would destroy the earth, Dry the river beds. What now? Now in your control, birth and death, Dry the bodies, incandescent in the heat. Your fire is melting both soil and soul, In plan maybe, is that not enough? Your war and raving of it is so total, You're consumed by it as you'd consumed us. Would you see the fire from your sanctuary of death? What terrible pain you need to hide, In your hatred you'd seek to destroy the earth, What is it that you have been denied? Your mind and its rantings are so barren, What the fuck are you thinking? What the fuck? Your eyes and their vision, empty, staring, What the fuck are you seeing? What the fuck? What now? Now you would destroy the earth, Dry the river beds. What now? Now in your control, birth and death, Dry the bodies, incandescent in the heat. So singular your motives, yet impossible to define, How finely lined my destiny in the cobwebs of your crime. So insular your future, so alien your plan, Take all of this if you will and I'll take what I can. A town that is no more, ""My god"", you say, ""what have I done?"" But you won't heed what's gone before, ""What pity?"", you say, ""There is none."" And so you drive the world to war, But this war will not be lost or won, The desolation that you've seen but never saw Is the lesson that you teach, but never learn. But would you see the fire in the world where you exist? Will your hard eyes register the pain? Are you so cold that there is no distress? Where there's death would you give death again? No flowers in your landscape, some withered rose Kicked amongst the corpses where they lay, Halted where all hope died, froze, By the horror of your acts compelled to stay. What now? Now you would destroy the earth, Dry the river beds. What now? Now in your control, birth and death, Dry the bodies, incandescent in the heat. Unnoticed all this in your lusting after death, How determined that your darkness should be shared. Unnoticed in your blindness this miracle of breath, What element of beauty attracts your cruel desire? Would you see the burning? Is that your delight? Would you have me see it in your stead? Would you feel my yearning? Peace, life light, Body, breath. Would you take all this? What now? Now you would destroy the earth, Dry the river beds. What now? Now in your control, birth and death, Dry the bodies, incandescent in the heat. What is it that you're seeking, so cold & so deprived? What is it that you dream of in your empty eyeless head? Why must I share your lust of death? Can you not die alone? Why must I share your fear of breath, light, life, PEACE?"
CR043,Where Next Columbus?,Crass,"Anothers hope, anothers game, Anothers loss, anothers gain, Anothers lies, anothers truth, Anothers doubt, anothers proof. Anothers left, anothers right, Anothers peace, anothers fight, Anothers name, anothers aim, Anothers fall, anothers fame. Anothers pride, anothers shame, Anothers love, anothers pain, Anothers hope, anothers game, Anothers loss, anothers gain. Anothers lies, anothers truth, Anothers doubt, anothers proof. Anothers left, anothers right, Anothers peace, anothers fight. Marx had an idea from the confusion of his head, Then there were a thousand more waiting to be led. The books are sold, the quotes are bought, You learn them well and then you're caught. Anothers left, anothers right, Anothers peace, anothers fight. Mussolini had an idea from the confusion of his heart, Then there were a thousand more waiting to play their part. The stage was set, the costumes worn And anothers empire of destruction born. Anothers name, anothers aim, Anothers fall, anothers fame. Jung had an idea from the confusion of his dream, Then there were a thousand more waiting to be seen. You're not yourself the theory says, But I can help, your complex pays. Anothers hope, anothers game, Anothers loss, anothers gain. Sartre had an idea from the confusion of his brain, Then there were a thousand more indulging in his pain, Revelling in isolation and existential choice; Can you truly be alone when you use anothers voice? Anothers lies, anothers truth, Anothers doubt, anothers proof. The idea born in someones mind Is nurtured by a thousand blind Anonymous beings, vacuous souls, Do you fear the confusion, your lack of control? You lift your arm to write a name, So caught up in the identity game. Who do you see? Who do you watch? Who's your leader? Which is your flock? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who's your leader? Which is your flock? Who's your leader? Which is your flock? Who's your leader? Which is your flock? Who's your leader? Which is your flock? Einsten had an idea from the confusion of his knowledge, Then there were a thousand more turning to advantage. They realised that their god was dead, So they reclaimed power through the bomb instead. Anothers code, anothers brain, They'll shower us all in deadly rain, Jesus had an idea from the confusion of his soul, Then there were a thousand more waiting to take control. The guilt is sold, forgiveness bought, The cross is there as your reward. Anothers love, anothers pain, Anothers pride, anothers shame. Do you watch at a distance from the side you have chosen? Whose answers serve you best? Who'll save you from confusion? Who will leave you an exit and a comfortable cover? Who will take you so near their edge, but never drop you over? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch? Who do you watch?"
CR044,Berkertex Bribe,Crass,"Berkertex bribe. Oh! Berkertex bribe. Berkertex bribe. Oh! Berkertex bribe. Berkertex bribe. Oh! Berkertex bribe. Berkertex bribe. Oh! Berkertex bribe. The object unsoiled is packed ready and waiting, For the moment of truth in this spiritual mating. The object unsoiled is packed ready and waiting, To be owned, to be cherished, to be fucked for the naming. The public are shocked by the state of society, But as for you, you're a breath of purity. Well don't give me your morals, they're filth in my eyes, You can pack them away with the rest of your lies. Your painted mask of ugly perfection, The ring on your finger, the sign of protection, Is the rape on page 3, it the soldiers obsession, How well you've been caught to support your oppression. One god. One church. One husband. One wife. Sordid sequences in brilliant life, Supports and props and punctuation To our flowing realities and realisations. We're talking with words that have been used before To describe us as goddesses, mother and whores, To describe us as women, describe us as men, To set out the rules of this ludicrous game, And it's played very carefully, a delicate balance, A masculine/feminine perfect alliance. Does the winner take all? What love in your grasping? What vision is left and is anyone asking? What vision is left and is anyone asking? She's a Berkertex bribe... Bribe. Bribe..."
CR045,Smother Love,Crass,"The true romance is the ideal repression, that you seek, That you dream of, that you look for in the streets, That you find in the magazines, the cinema, the glossy shops, And the music spins you round and round looking for the props. The silken robe, the perfect little ring, Will gives you the illusion when it doesn't mean a thing, Step outside into the street and staring from the wall Is perfection of the happiness that makes you feel so small. Romance, can you dance? D'you fit the right description? Do you love me? Do you love me? Do you want me for your own? Do you love me? Say you need me, say you know that I'm the one, Tell me I'm your everything, let us build a home. We can build a house for us, with little ones fellow, The proof of our normality that justifies tomorrow. Romance, romance. Do you love me? Say you do, We can leave the world behind and make it just for two. Love don't make the world go round, it holds it right in place, Keeps us thinking love's too pure to see another face. Love's another skin-trap, another social weapon, Another way to make men slaves and women at their beckon. Love's another sterile gift, another shit condition, That keeps us seeing just the one and others not existing. Woman is a holy myth, a gift of mans expression, She's sweet, defenceless, golden-eyed, a gift of gods repression. If we didn't have these codes for love, of tokens and positions, We'd find ourselves as lovers still, not tokens of possessions. It's a natural, it's a romance, without the power and greed, We can fight to lift the cover if you want to sow and seed. Do you love me? Do you? Do you? Don't you see they aim to smother The actual possibilities of seeing all the others? Do you love me? Do you? Do you? Don't you see they aim to smother The actual possibilities of seeing all the others?"
CR046,Health Surface,Crass,"Places of sickness nurse me cold, Attendant whiteness glare in dark, Straighten out the winding sheet Twisted round in poorest dreams. Shattered proofing of the lost, Splinter shackled, little wounds Of cruelty and truth, they tie The one way sickness up inside. Regressive smile, a baby's laugh, A learnt contortion of the mouth, Places of laughter leave me cool, Hot fire dying down to ash. Beauty breezes through so swift, Endless roundabout of grief. Not much to ask, a rightful place Where nothing matters, but can't touch Without a sinking heart, this sigh Could be the wind among the leaves. This pain does not belong to me, They've taken everything away To nurse the sicknesses of loss, Instilled with fear and bleachy guilt Impatient winds up in her cloth. The tired shoes are splitting up With weighty promises of love, Waiting for the last to fall away Buckle noose around the strap All that separates the flesh From green grass or sinking mud. Stagnating, knowing the delusion, Clean sheets waiting for a body, Slapped into life and slowly gutted. A place of sickness is to die in Tired of the cruelty and lying, Drip-fed tears of the forsaken. They say, ""Well soon have you up and walking"". Took the prison for a stronghold. Took the lies for a love-song. Paid for life on a shoestring. Waiting for the last to fall away Buckle noose around the strap All that separates the flesh From green grass or sinking mud"
CR047,Dry Weather,Crass,"Is there anyone prepared to tell me why? Tell me why I'm being suck dry? Oh yes, that is yours and this is mine, As long as the balance is out, that's fine. I don't define the terms of the oppression, Do you awake to that dull and grey depression? You ride on me, Suck my energy. You take what you want when you want it, You reject any change that I make. You ask me for more when I've spent it, When I've given it all, you still take. Is there anyone prepared to tell me why? Tell me why I'm being suck dry? Oh yes! I know the lines you draw are for protection, The number given for a name is simply for detection, I know I'm only paper in a file, But couldn't you treat me as a human for a while? You ride on me, Suck my energy. You take what you want when you want it, You reject any change that I make. You ask me for more when I've spent it, When I've given it all, you still take. Is there anyone prepared to tell me why? Tell me why I'm being suck dry? You offer your protection, but insist when I decline, You offer independence, but demand I tow the line. You say you give me freedom, but you hang on to the key, Well don't you think, perhaps, the decision's up to me? You ride on me, Suck my energy. You take what you want when you want it, You reject any change that I make. You ask me for more when I've spent it, When I've given it all, you still take. Is there anyone prepared to tell me why? Tell me why I'm being suck dry? So tell me I'm dreaming if I want to live And I'll tell you you're just scheming to make me give, More than I want to, more than I can, You don't want person, you just want a woman. You hide behind logic, secure with your facts, You've a history of time to back up your claims, Protecting the future by filling up the cracks That might expose the real nature of your games. You want woman cos she's children for your system, Well people wither in that living death. You hide behind your prejudice, afraid of my wisdom, Afraid I might question your unquestioned worth. You ride on me, Suck my energy. You take what you want when you want it, You reject any change that I make. You ask me for more when I've spent it, When I've given it all, you still take. Is there anyone prepared to tell me why? Tell me why I'm being suck dry? Used as a tool? Treated like a fool? Spat on? Shat on? Totally confused? Fucked up? Mucked up? Totally abused? Pulled about? Fooled about? Treated like a toy? Joked about? Poked about? Something to destroy? Tricked? Kicked? I don't want these games."
CR048,Our Wedding,Crass,"All I am I give to you You'll honor me, I'll obey you Rich or poor or come what may We'll forsake all other love Just we two, one flesh, one blood In the eyes of god I am yours to have and hold I'm giving you my life Never look at anyone, anyone but me Never look at anyone, I must be all you see Listen to those wedding bells Say goodbye to other girls I'll never be untrue my love Don't be untrue to me Don't be untrue to me Don't be untrue to me Don't be untrue to me Don't be untrue to me Don't be untrue to me"
