ID,Song,Artist,Lyrics
WL267,My One,Wiley,"You see that girl there? Yeah, that's my one (Yeah) Anyting she want, I gotta buy one (Yeah) We just like chillin' on the night one We should have a couple babies, they'll be bright ones I'm just sat here tryna be your icon (Icon) I'm tryna eat the cake with all the ice on (Oh yeah, yeah) Anywhere I go, I get it poppin' like whoa Happy I can find one 'Cah that girl is my one We not lookin' for a sly one Becah that girl is my one, yeah Ain't lookin' for no shy one, no Oh, you're my, you're my one You got my body on your mind, and your mind on my body Time fi come, come You got my body double time when you roll up on me You know you my one You're my one Me no look for you but she my one, yeah And you, you You got my body on your mind, and your mind on my body Haffi give you my love, baby Wan' fi give you nuff kisses and love, baby I wanna channel my love A rude bwoy has to give her tough love Wanna let me focus, yeah, we focus Slim waist and face and mi haffi notice Gwan with the tings that'll make notice You know I smoke, gyal, you the dopest, yeah 'Cah that girl is my one We not lookin' for a sly one Becah that girl is my one, yeah Ain't lookin' for no shy one, no Oh, you're my, you're my one You got my body on your mind, and your mind on my body Time fi come, come You got my body double time when you roll up on me You know you my one You're my one Me no look for you but she my one, yeah And you, you You got my body on your mind, and your mind on my body Before you, I wouldn't let me be Don't be late, don't be late, you'll regret it tomorrow This is hard to come by Don't be silly and let it slide Baby, you gon' make me tongue-tied (You gon' make me tongue) I'm finna lick it 'til the tongue dry (Ayy) I'm 'bout to slide in so feel for the night But only if you can find one 'Cah that girl is my one (See that gyal mine) We not lookin' for a sly one (No mi haffi find) Becah that girl is my one, yeah Ain't lookin' for no shy one, no Nice ass, nice waistline Yeah, gyal, I take you for (Yeah) Dancers say gwan 'bout poquito She's so damn fine (Oh yeah) Glad I came on time Can I buy you a drink or two? (Oh yeah) Saw you when you want in through, ooh And I got to say, I (Oh yeah) I'm in love 'cah 'Cah that girl is my one (See that gyal mine) We not lookin' for a sly one (No mi haffi find) Becah that girl is my one, yeah Ain't lookin' for no shy one, no Oh, you're my, you're my one You got my body on your mind, and your mind on my body Time fi come, come You got my body double time when you roll up on me You know you my one You're my one Me no look for you but she my one, yeah And you, you You got my body on your mind, and your mind on my body"
WL268,Never Be Your Woman,Wiley, Well I guess what they say is true I could never be the right type of girl for you I could never be your women I could never be your women I could never be your women Yo Out every night I'm in the spotlight With another girl knowing that it's not right Ain't gonna work Stop trying Had enough this time Your Not Lying Tho your feeling the pain but Your not crying Can't take me I'm on another page Were the babes wanna take me home I was out all night Didn't make it home That's More lying Pull up in the aston Get out the car Quick jump the que No hiding Flash (Flash) Lettin everybody no I got cash Shower burp when Dining 8 diamond rings there all shining Bare designers plus I'm designing Block everybody out when I'm writing I'm on a hype ting! Well I guess what they say is true I could never be the right type of girl for you I could never be your women I could never be your women I could never be your women Leave the country No warning Club swimming Women swarming See a new ting Get Talking Get acquainted Start Walking That's when I start promising the world Even tho I got a women at home that's past talking I don't wanna get past talking I got a yard but let's go to your crib Air Freshener Wild orchid What would he get? If she caught him He would get a punch in the face like Norbit Turn around Ignore him Look away like you never saw him To hold me down might be awkward Sighted with another women in Shoreditch My house I pay the mortgage Well I guess what they say is true I could never be the right type of girl for you I could never be your women I could never be your women I could never be your women Well I guess what they say is true I could never be the right type of girl for you I could never be your women I could never be your women I could never be your women
WL269,No Lie,Wiley,"She knows me and my niggas, we way too fly See the way we get to the money and the top Fly honeys oh my See the way the [?] got broke down, my money shot up in the sky (True) I swear between my bruddas and my fam we keep it going on the regs, no lie (No lie) Huh, look All I do is break bread with my bruddas Everybodies gang but we different from all the others Step thru' the door, turn heads, gyal love us If you touch my boy, I'm swinging like nun chuckers Mothers, I might take a trip to the jeweler Put suttin' on my wrist just to make me feel cooler She just a gold digger, but it's cool, I'm a user Topper in the telly, send her home in an Uber Everybody know I'm so East London The flow keeps running, Slick Rick's cousin I had to rock a patch, now I'm back mean mugging I catch you on my patch and it's Mad Max gunnin' (Bow) She knows me and my niggas, we way too fly See the way we get to the money and the top Fly honeys oh my See the way the [?] got broke down, my money shot up in the sky I swear between my bruddas and my fam we keep it going on the regs, no lie K Girls wanna know the kid, the kids lit [?] lit, that's [?] brick See me comin' through like 50 man deep Girl that ain't my dick, that's my- (Woo) [?] boy K, I'm the truth, go and ask Get a lot of love on the streets, on guard You want a man like me, not a punk Finger fuck, same one, buss gun 30 odd racks in my racks, no plaque Boss shit, got killys on tap, tap, tap Badman take no chat Two flights, still buss mine, no cap She knows me and my niggas, we way too fly (Hahaha) See the way we get to the money and the top Fly honeys oh my See the way the [?] got broke down, my money shot up in the sky I swear between my bruddas and my fam we keep it going on the regs, no lie Look Stepped in the building with my bruddas, I'm a millionaire Tryna make a million with my bruddas Chillin' with my bruddas Never put a bitch over my bruddas No, never ever switch up on my bruddas I roll with some different type of bruddas Couple hundred bands and up and still up in the gutter Couple setbacks, but fuck it, we keep going Lungs full of 41, we keep blowing Winners in my circle, trust me the teams focused Billionaire shit, ask your missus 'cause she knows it Runnin' through the city, links to the top killys London boy, she knows that I'm so izzy She knows me and my niggas, we way too fly See the way we get to the money and the top Fly honeys oh my See the way the [?] got broke down, my money shot up in the sky I swear between my bruddas and my fam we keep it going on the regs, no lie"
WL270,Problems,Wiley,"Yo Okay (Okay)! Yo! It's Roll Deep, Roll Deep! Yo (Yo) Yeah (Yeah) (What was it, what was it, what was it, what was that?) What was that for? Why you taking all your problems out on me? Why? Why you taking all your anger out on me? Why? I just want you to accept me for me, 'cause I am who I am sorry What was that for? Why you taking all your problems out on me? Why? Why you taking all your anger out on me? Why? I just want you to accept me for me, cause I am who I am sorry I'm trying to understand your way, and I'm getting there I'm speechless sometimes cause I don't know what to say It's like another reason to make you go away It's like that thing comes into my body then I play Our arguments are like lessons to be learned It's like we don't learn, cause we keep on arguing about the same thing Before we drift apart, we better get it running smooth Cause ever since I remember my life weren't smooth But I changed it, I didn't settle for the rough life Put the rough with the smooth, now I travel through life Travel through the mic, travel through real street life Plus I'm trying to compromise with you and your life So my plates full up, I'm trying to do it all at once And my heads full up, I can't clear it all at once Please understand I wouldn't wanna hurt your feelings once Cause for once I wanna settle down, but something's stopping us What was that for? Why you taking all your problems out on me? Why? Why you taking all your anger out on me? Why? I just want you to accept me for me, 'cause I am who I am sorry What was that for? Why you taking all your problems out on me? Why? Why you taking all your anger out on me? Why? I just want you to accept me for me, cause I am who I am sorry I wish I could explain it to you, when I'm in your face But I find myself silent, when I'm face to face And I think about you when I'm going from place to place If I leave you in the house, I can picture your face I can just imagine that unhappy look on your face Can you imagine how I feel when I see your face? I don't wanna see you sad; I wanna see your happy face But it's my fault that you feel the way you feel in case You're not sure; I can assure you that it's me It's me who says I'm coming home and I don't do it It's me who says that I have done it but I haven't done it It's me who makes you feel like I don't care for you It's me; it's me, who makes us doubting this relationship I doubt you really wanna put up with the dishonesty You don't wanna put up with me Gradually you're gonna get pissed, you're gonna leave While I'm looking for a way to keep you, don't leave Please wait! What was that for? Why you taking all your problems out on me? Why? Why you taking all your anger out on me? Why? I just want you to accept me for me, 'cause I am who I am sorry What was that for? Why you taking all your problems out on me? Why? Why you taking all your anger out on me? Why? I just want you to accept me for me, cause I am who I am sorry What was that for? Why you taking all your problems out on me? Why? Why you taking all your anger out on me? Why? I just want you to accept me for me, 'cause I am who I am sorry What was that for? Why you taking all your problems out on me? Why? Why you taking all your anger out on me? Why? I just want you to accept me for me, cause I am who I am sorry"
WL271,Put The Work In,Wiley,"She wan' mi put the work in (The work in, jheez, the work in) Put the work in (Ayy, the work in, the work in) She wan' mi put the what? She wan' mi put the work in (The work in, the work in) Put the work in (The work in, the work in) In the dance, in the shoobz, man a G (Man a G) That's why you see couple pengers 'round me ('Round me) I got my bruddas with me, we just wanna bubble (Wanna bubble) Gyal ah wan' say hello and wan' cuddle like (Cuddle, cuddle like) ""How you doing babes, what you doing here?"" (Doing here, doing here) ""I just came 'cause I wanna see what's new in here"" (New in here, new in here) ""Who's them other gyal who came with you in here"" (You in here, you in here) ""Can we pop some bottles? Can we see what's good in here?"" (Good in here, good in here) Showing me she winning (Winning) She got the back up and she know she bad with it (Bad with it, bad with it) Showing me she got it (Got it, got it) Now I'm pushing up on it She wan' mi put the work in (The work in, the work in) Put the work in (The work in, the work in) She back it up and start twerking (Twerking) She wan' mi put the work in (The work in, the work in) Put the work in (The work in, the work in) She back it up and start murking (Murking) She wan' mi put the work in (The work in, the work in) Put the work in (The work in, the work in) She back it up and start twerking (Twerking) She wan' mi put the work in (The work in, the work in) Put the work in (The work in, the work in) She back it up and start murking (Murking) Even when I'm twist she can get a whine (Whine, whine) Hot gyal, every one of dem are mine (Mine, mine) Startender looking like a spice (Spice, spice) Girl are looking at me once, looking at me twice (Twice, twice) Who's that? It's the one who sings Boast (Boast, boast) Godfather, that's the OG (O, OG) I never looked for fame, it just follows me (Follows me, follows me) Open up the VIP, it doesn't bother me (Bother me, bother me) Showing me she winning (Winning) She got the back up and she know she bad with it (Bad with it, bad with it) Showing me she got it (Got it, got it) Now I'm pushing up on it She wan' mi put the work in (The work in, the work in) Put the work in (The work in, the work in) She back it up and start twerking (Twerking) She wan' mi put the work in (The work in, the work in) Put the work in (The work in, the work in) She back it up and start murking (Murking) She wan' mi put the work in (The work in, the work in) Put the work in (The work in, the work in) She back it up and start twerking (Twerking) She wan' mi put the work in (The work in, the work in) Put the work in (The work in, the work in) She back it up and start murking (Murking)"
WL272,Raise Your Glass,Wiley,"My brother, my brother, this ting can't die Let's have a toast to grime, raise your glasses high My brother, my brother, this ting can't die Let's have a toast to grime, raise your glasses high My brother, my brother, this ting can't die Let's have a toast to grime, raise your glasses high My brother this ting can't di-i-i-i-i-i-ie Let's have a toast to grime, raise your glasses hi-i-i-i-i-i-igh Yo, they ain't got no style Everybody's full of shit for the millionth time When I done G1 they was doing it then Like some of them ain't got a clue with this pen Or without the pen I'll still spray your whole head off That's my legacy you want brother, get off Function like a machine the way I let off Listen to the radio, lots are gonna set off Shot these products, I shot for my wage Free spirit, I done a lot for my age Had wars in the ring but not in my cage Done a bit for the scene but not on my stage When you write a bar you're talking to yourself When I write bars I speak to the whole place Of people who have been 'ere, every day I'm in 'ere I win 'ere, sin 'ere, gyaldem grin 'ere All I really wanted was a Burberry mac and a vision moped All I really wanted was a chaps and chain on my neck and wrist All I really wanted was a Burberry mac and a vision moped All I really wanted was a chaps and chain My brother, my brother, this ting can't die Let's have a toast to grime, raise your glasses high My brother, my brother, this ting can't die Let's have a toast to grime, raise your glasses high My brother, my brother, this ting can't die Let's have a toast to grime, raise your glasses high My brother this ting can't di-i-i-i-i-i-ie Let's have a toast to grime, raise your glasses hi-i-i-i-i-i-igh No badmind gonna prosper against this two-headed monster I get money like a baller or boxer Thought I couldn't see but I already clocked ya Yo, no badmind gonna prosper against this two-headed monster I get money like a baller or boxer Thought I couldn't see but I already clocked ya Please don't try it, I need it, I buy it It's wet, gotta dry it, I win, don't tie it My accent's mine and the [?] them a flyin' The only I'm never gonna stop is trying My dons [?] Your top boys are bacon in a pan fryin' Travel around the world sharing energy See me in the garrison, see me in the [?] All I really wanted was a Burberry mac and a vision moped All I really wanted was a chaps and chain on my neck and wrist All I really wanted was a Burberry mac and a vision moped All I really wanted was a chaps and chain My brother, my brother, this ting can't die Let's have a toast to grime, raise your glasses high My brother, my brother, this ting can't die Let's have a toast to grime, raise your glasses high My brother, my brother, this ting can't die Let's have a toast to grime, raise your glasses high My brother this ting can't di-i-i-i-i-i-ie Let's have a toast to grime, raise your glasses hi-i-i-i-i-i-igh"
WL273,She Likes To,Wiley,"She likes to drink it She grabs the glass and likes to sip it She loves champagne rose campagne If you got a bottle then she wants to drink it She loves the whole flex When I'm bringing in the bottles In Christian Audigier Can't copy him (uhuh uhuh) She love the colour of the bottle though Get her little hands on it she's a bottle op-e-ner But yo this ones a rose Watch her twist the top then follow up You can learn a few things just swallow up You dun Know what Madonna Does She's tellin me gee! She likes to wine on it Short skirt look kind of fine in it Yeah she likes to whine on it That's why I keep my eyes on it I'm in the club just clock suttin nice Eyes on her wondering what's on her mind I was watching her wine Like I mindin her drink watching her whine I'm fly on the floor my lyrics tell this shit These flies on my book I'm shining cause I'm blessed And I'm wise you know I've got girls to the left and the right She loves what I be Me and my team run the grime scene Covered in ice cream down to my feet Check the ic's on the back of my g's When I hit the rave dark it's ben of the drove Have the bottle of errol of joseph no renault no focus A class triple a pass and a quick entrance no joke ting Come here to rep for the rave but if Anyone steps on my face, I'm settin a pace it's all weapons ablaze I ent tellin them I step withh what what what what Look she likes to tease me But I'm outta this world with E T She knows the wretch is greezy Well get connected with BT Why you gotta be like That I ain't tryin ta be your man That's ironic BABE. I see your plan infact I'm on it So be proud to meet your match With no pitch or referee We'll do this in the westwood ledgendary I ain't doubting I'm fast Your my head mistress but I'm out of your class She likes the carnival Favorite film love & basketball I'm a hot boy here comes the barbeque She's got a man but I'm unregardable I'm at the club with somebodys woman just cause somebody bet me I could'nt If she ent a good une I'll bring the whole hood in for when I get my foot in her door I keep pushin cause if I get breakfast then I want extra's lunch dinner and pudding I'm lookin Dry way do it my way when I'm pulling give her the foot which one of you wouldn't? She loves to dance some Here again to hype the dancefloor Girls on-lock inside the can't Can't forget the three that like to dance Yo do a one step two step three step Billy came back for the remix and all the girls that we get Want to see the sun like phoenix A not B list The route I took was a scenic straight to the corner of the club I'm a realist shes not givin a damn Where she's putting her hands we've got similar plan for this evening Yow Yow she likes my t-shirt (bish bash bosh) Wants me to pipe and breed her Plus her ex mans a eeediot Me her and her best friend can threesome It's a one grand two grand more I can afford anything that she wants (what did you lash bash?) course! when I finished she could'ntwalk Dead she was a corpse then I taught her the latest craze You Know gracious k take your back and your left then put both hands on my head (show me how you get down) She likes the winner flow And the way I directed the video Check one check two check when you see me though I look like money in my wallet big money in my wallet Hunny if I'm on it we can make love on the bonnet Can I grab the bin off will Look down it's kinda got git off phil Look round it's kinda like sex on wheels Chain all blinging, big stage a canee all swinging dropped a little change on wigan f them pennys an I stay for the pimps I'm gettin She ain't in to grime fam (no she ain't) But I know she knows who I am I'm in the dance 10 man already got parred but anyone can than I can First things first I am not on the grind Diamonds independant my sign got females totally on it she looked at my wrist wnd was like god damn chip what's that? A morgage deposit Nahh I'm just being Modest I mean honest it's all the truth You can blame it on me girl fuck the goose MUNK. Nasty she Likes me. me . me. me. me. Me me it's all about me and ma ma mannyman it's all bout me Gees gal is like griminal sleep boy wi a bad bitch Griminal p The new school lyrical g gal on their knees like griminal Please! What Griminal wants Griminal Needs. 4 bill the show be the minimal fee Cha changee cha change cha change cha changee"
WL274,She Likes To (Remix),Wiley,"She likes to drink it She grabs the glass and likes to sip it She loves Champagne, rosé campaigns If you got a bottle then she wants to drink it She loves the whole flex When I'm bringing the bottles In Christian Audigier Can't copy him (uhuh, uhuh) She love the colour of the bottle though Get her little hands on it, she's a bottle o-pen-er But yo, this ones a rosé Watch her twist the top then follow up You can learn a few things just swallow up You dun know what Madonna does She's telling me She likes to wine on it Short skirt look kind of fine in it Yeah she likes to whine on it That's why I keep my eyes on it I'm in the club, just clock something nice Eyes on her wondering ""what's on her mind?"" - me! I was watching her wind Like I was minding her drink, watching her wine I'm fly in the club, my lyrics are the shit There's flies on my book I'm shining because I'm blessed and I'm wise You know I've got girls to the left and the right She loves what I be Me and my team run the grime scene Covered in Ice Cream down to my feet Check the icey on the back of my jeans When I hit the rave, dog, its [?] Have the bottle of [?] no Renault, no Focus A class, triple a pass, and a quick entrance - no joke thing Come here to rep for the rave But if anyone steps in my face I'm setting a pace, it's all weapons ablaze I ain't telling them I step with the [...] Look, she likes to tease me But I'm outta this world with E.T She knows the Wretch is greasy We'll get connected with BT Why you gotta be like that I ain't trying to be your man That's Ironik, babe I see your plan, in fact I'm on it So be proud to meet your match With no pitch, or referee We'll do this in the Westwood: Legendary I ain't doubting I'm fast Your my head mistress but I'm out of your class She likes the carnival Favourite film; Love & Basketball I'm a hot boy, here comes the barbecue She's got a man but I'm unregardable I might link up with somebody's woman Just because somebody bet me I couldn't If she ain't a good'n I'll bring the whole hood in From when I get my foot in her door, I keep pushing Because if I get breakfast then I want extras Lunch, dinner and pudding, I'm looking Drive way, do it my way when I'm pulling Give her the hood, which one of you wouldn't? She likes to the dance some I'm here again to hype the dance, got Girls a lot inside the dance Can't forget the three that like to dance Yo, do a one step, two step, three step Billy came back for the remix And all the girls that we get Want to see the sun like phoenix Ain't no B-list The route I took was a scenic Straight to the corner of the club I'm a relish She's not giving a damn Where she's putting her hands We've got similar plans for this evening She likes my t-shirt (bish, bash, bosh) Wants me to pipe and breed her Plus, her ex man's a idiot Me her and her best friend can threesome It's a one grand, two grand, more I can afford anything that she wants (What did you lash bash?) course! When I finished, she couldn't walk Dead, she was a corpse Then I taught her the latest craze Know, Gracious K Take your right then your left Then put both hands on my head (Show me how you get down) She likes the winner flow And the way I directed the video Check one, check two Check when you see me though I look like money in the wallet Big money in my wallet Honey if I'm on it We can make loving on the bonnet Can I grab the Bent' off Will Look down, its kinda got a gentle feel Look round, it's kinda like sex on wheels Chain all blinging Big stage, a cane all swinging Dropped a little change on Wigan F' them pennys I stay for the pimps, I'm getting She ain't in to grime, fam (no she ain't) But I know she knows who I am I'm in the dance 10 man done already got parred But there's only one can than I can First thing's first, I am not on the grind Diamonds independent, my sign Got females totally on it She looked at my wrist and was like ""God damn, Chip, what's that?"" A mortgage deposit I'm just being modest I mean honest, it's all the truth You can blame it on me, girl, fuck the Goose Munk Nasty she likes me. Me. Me. Me. Me M-m-m-m-m-m-m me, me It's all about me Me and the money, man It's all bout P's G's, Girl is like ""Griminal, sleep"" Boy with a bad bitch, Griminal be The new school lyrical G Girl on their knees like ""Griminal, please...!"" Griminal wants, Griminal needs 4 bill a show be the minimal fee Change, change Change, change Change, change Change, change Change, change Change, change"
WL275,Shes Glowin',Wiley,"She was glowing up, nightclub blowing up Didn't have a show, but hey I'm still showing up Look at the bottles, see champagne flowing out Course I spend more than a bag when I'm moet-ing her Yep yep another 1 impressing her, but she ain't impressed by the fame & the dough ya kno But I jus like to see her face glowing up, So red carpet back seat r rolling up One rule for her, one rule for me, cause she don't wanna be even I don't wanna be the one to go n pack my bags n tell her I'm leaving I'm trying to give her chance, I think she needs to learn the meaning It's no fling, I'm carrying feelings, so when I'm with u it's like I'm dreaming Reality check yo, I see the glow in you, n it felt right when I spoke to you N I can't wait till were so together, you holding me, n me holding you N I see the glow in you, n it felt right when I spoke to you N I can't wait till were so together, you holding me, n me holding you One thing I've learnt in this life is money of the root of all evil You have to open your eyes, especially when you do what we do I let you into my life and expressed 2u my feelings N that show you how serious I'm being, so why r we beefing for no reason Reality check yo, I just wanna do my thing, and avoid all things that can't help me If I didn't have another hit song, the label woulda probably shelf me In this current climate I can tell u that ain't healthy That's why I ball out living wealthy, but I ain't gonna do that cause u tell me Reality check yo, I see the glow in you, n it felt right when I spoke to you N I can't wait till were so together, you holding me, n me holding you N I see the glow in you, n it felt right when I spoke to you N I can't wait till were so together, you holding me, n me holding you I used to watch her skin glow from my window, so bright I call her flamingo Hey there's no introduction needed, but wait I still gave her the intro She told me she don't wanna be involved with an mc, but now she in so deep If I leave for a week shell ring loads, even ring co for info It's reality check, Shes mad at me yh, sall of what her friend Natalie said, but I havent had any sex with any1 but her, I swear down babes I ain't bang any skets Cause I don't wanna see her lose control, n I don't wanna see you lose your glow And I don't wanna have to sleep alone It's a Reality check tho, We can build this bridge before we make it worse Cause without you there's something missing in myself Believe me it's me that needs the work I'm giving you he time that you deserve Cause even heaven could'ntmake this match no better, we just work Reality check yo, I see the glow in you, n it felt right when I spoke to you N I can't wait till were so together, you holding me, n me holding you N I see the glow in you, n it felt right when I spoke to you N I can't wait till were so together, you holding me, n me holding you"
WL276,Sizes,Wiley,"Going on the floor to the source Back to the village on a horse The last shipment that came in the other day weighs more than a horse I can't lose my sauce Gotta be natural 'cause I can't force it Why? 'Cause there's a fish in the sea that's there right now 'cause Nobody caught it Everybody gonna eat well But if you don't wanna work, oh well I'm like a town hall that you might drive past But inside it's a sick hotel See me in the manor with the Gs 'Nuff doors so I got 'nuff keys Got the vibes exciting Big Dance every gal is invited Yeah, I asked my brother for the truth Yeah, he told me go hit the booth Yeah, if you ain't doing music, what's the use? That's the truth You can take my sizes When you gonna realise it? Godfather of Grime in the place All parties advertise it It's a culture I specialise in Our economy just from vibezin' Outside I ain't the one hiding Nah, you can't take my sizes Nah Grime that's my sound, support it Package export it, people import it Walk the walk, talk the talk Distribution sorts it Hear me on the riddim it's a par I ain't new fam I came from far In E3 I learnt to get Lizzie Ever since the manna manna been busy Back on the road, the tarmac Same colour, always have my cars black I can score this I ain't gotta pass back This year, I'm only on hard tracks I'm not a lightweight I'm a hard back I run a man out of town with a car jack Still the same don when I get p Bring it back to the hood and a I half that Yeah, I asked my brother for the truth Yeah, he told me go hit the booth Yeah, if you ain't doing music, what's the use? That's the truth You can take my sizes When you gonna realise it? Godfather of Grime in the place All parties advertise it It's a culture I specialise in Our economy just from vibezin' Outside I ain't the one hiding Nah, you can't take my sizes Nah I came from the pirate radio So I know about barring I grew up on the London streets So I know about warring All I wanna do is go and get the job done no umming and arring If you didn't know, Grime is a movie Me and my bredrin starring I call James up I call Marvin A man get live on the set When merking each other all the time on the set Man wanna buss a couple rhymes on the set Take two draw and get high on the set If I don't do this, I won't feel right I can spit bars for the whole of the night Man know that I got bars for the sparring When it get's real I got bars for the mic Yeah, I asked my brother for the truth Yeah, he told me go hit the booth Yeah, if you ain't doing music, what's the use? That's the truth You can take my sizes When you gonna realise it? Godfather of Grime in the place All parties advertise it It's a culture I specialise in Our economy just from vibezin' Outside I ain't the one hiding Nah, you can't take my sizes Nah, you can't take my sizes When you gonna realise it? Godfather of Grime in the place All parties advertise it It's a culture I specialise in Our economy just from vibezin' Outside I ain't the one hiding Nah, you can't take my sizes Nah"
WL277,Slide To My,Wiley,"E-S-K, I rise with sun I know man who don't like anyone Every gyal I know, they wan' fly to the sun See me in the club, I wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum Beach bar gyaldem go an' buy me a drink Man a rockstar, I don't mind what you think Man a boss, man I cyaan sign anything But I could go and pattern if I find anything She was in the cold, now she sitting in the heat I be sippin' juice, now I'm flinging to the beat A few days, ended up a week And she love it when we're picking up the deet E-S-K, I rise with sun I know man who don't like anyone Every gyal I know, they wan' fly to the sun See me in the club, I wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum Nighttime [?], gyaldem flex Which one ah dem gon' send me a text Which one ah dem gon' tell me she vexed Which one ah dem gwan said she want Said she wan' slide to my Get me in the yard and ride pon my Insta, go and drop a like on my Get me in the club and slide to my E-S-K, I rise with sun I know man who don't like anyone Every gyal I know, they wan' fly to the sun See me in the club, I wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum E-S-K, I rise with sun Unnu man's ting's nuttin' like this one Life haffi live til life is done Trample a riddim like manna King Kong E-S-K, I rise with sun Unnu man's song nuttin' like them one Life haffi live til life is done Trample a riddim like manna King Kong E-S-K, I rise with sun I know man who don't like anyone Every gyal I know, they wan' fly to the sun See me in the club, I wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum She wan' slide to my She wan' slide to my drum"
WL278,Sorry,Wiley,"Vinyl star international sound system (Bloodclaat rudebwoy) Nuh DJ cyaan play this Nuh bwoy! Sorry (Bumboclaat) Is all that you can say (Jesus, yes rudebwoy) Years gone by and still (Sound dead yano) These words don't come easily (Waan fi sum ah dem fool yuh) Like sorry, like sorry But you can say baby (Likkle) Baby can I hold you tonight? (Tonight) And maybe if I told you the right words Or at the right time (Go inna it, mi general) Will you be mine? (Bumboclaat) Oh, you'll be mine? (Cyaan play this bwoy) From yuh know seh yuh live good an yuh nuh beg nuttin' Yuh get up and work, true yuh haffi earn supn Then you're ready (Listen bwoy) Lord God mi seh yuh ready From yuh know seh yuh good gyal an yuh nuh need nuttin' (Jesus) Yuh get up and work, cah yuh haffi earn somethin' Then you're ready (Cyaan play this enuh, rudeboy) Lord God mi seh yuh ready We nuh waan unuh sorry cah lie dem ah tell (Lie dem haffi rudebwoy) We dem ah guh end up, dem go end up inna hell We nuh too rough up, we nuh informer dem (Nah suh!) We nuh keep nuh informer friend And I tell you! Sorry (Bumboclaat) Is all that you can say (What about seh rudebwoy) Years gone by and still (Yuh cyaan play dis) These words don't come easily Like sorry, like sorry But you can say baby (Go inna it, mi general) Baby can I hold you tonight? And maybe if I told you the right words (Exclusive!) Or at the right time (Nuh bwoy cyaan play dis man) Will you be mine? Oh, you'll be mine? Yo weh Riko Dan deh? Nuh bother tell me 'bout sorry (Pussyclaat) Cuh when we touch di dance, a pure (Ay!) vibes (Ay!) we ah carry (Ay, ay!) We're wicked and we ah bad, and we nuh fraid ah nobody If a soul try ah ting, dem man gon' find your dead body inna di crowd deh (Inna di crowd) Dem haffi know seh that we ready Cuh when we touch di dance, yuh know we big bad ah level Make a soul try a ting, dem know them haffi get buried Wha? In up inna di cemetery My sound is a big man sound Mi fling dubplate (Ay!), ready fi kick man down (Ay!) Nuh tek talk from none ah dem eediat sound True we ah the king, dem waan fi tek man crown Sorry (Jesus) Is all that you can say ([?]) Years gone by and still (Vinyl star sound system) These words don't come easily (Nuh sound cyaan play dis) Like sorry, like sorry But you can say baby (Only we alone can play dis) Baby can I hold you tonight? (Dem sound deh fuck yano) And maybe if I told you the right words (Sorry fi dem yano) Or at the right time Will you be mine? (Ay!) Oh, you'll be mine? (Ay!) Vinyl star sound system Nuh bwoy! Nuh bwoy cyaan play dis inna world rudebwoy Only we alone Zeen? Exclusive dubplate, fi some bloodclaat DJ Hol' dis Di sound done!"
WL279,Take That,Wiley,"Take that Take that Take that Anybody who thinks I can't do it anymore better step right back and take that Take that I got the formula I got the formula Take that I got the formula I got the formula Take that I got the formula And I'll rain on all o' ya Take that Anybody who thinks I can't do it anymore better step right back and take that Take that Take that I got the formula And I'll rain on all o' ya So take that And I'm ballin but I don't rub it in your face, furthermore I was in a bedford night club Mans all member of the crew, take that Anybody who thinks I can't do it anymore better step right back and take that I got the formula I got the formula I'll rain on all o' ya I'll rain on all o' ya Don't rub it in your face further more Take that Wen number 1 Wiv numba 1 Yeah that my brother, take that I was in the chart with avenue and shake a leg roll deep Take that Phone the... chew fu chew fu phoned right back I said Take that Anybody who thinks I can't do it anymore better step right back and take that I got the formula Take that I got the formula Take that I got the formula And I'll rain on all o' ya So take that And I'm ballin but I don't rub it in your face, furthermore Take that I was in a bedford night club Mans all member of the crew, take that Anybody who thinks I can't do it anymore better step right back and take that Better step right back, right back, better step right back and take that Take that... that that that take take take that that that Take that I got the formula And I'll rain on all o' ya So take that And I'm ballin but I don't rub it in your face, furthermore I was in a bedford night club Mans all member of the crew, take that Anybody who thinks I can't do it anymore better step right back and take that Wen number 1 Wiv numba 1 Yeah that my brother, take that I was in the chart with avenue and shake a leg roll deep Take that Phone the... chew fu chew fu phoned right back I said Take that Anybody who thinks I can't do it anymore better step right back and take that"
